Id,TicketType,TicketPrice,ClientId,ZooId
54820,Senior,10,10488,2
54821,Full,15,13666,4
54822,Senior,10,24358,8
54823,Junior,15,6619,6
54824,Full,5,14291,2
54825,Senior,5,1325,3
54826,Junior,15,7020,2
54827,Senior,15,10098,9
54828,Senior,5,14412,5
54829,Full,10,10131,6
54830,Senior,10,1939,4
54831,Junior,15,4316,6
54832,Junior,5,20466,4
54833,Full,10,11296,2
54834,Senior,10,25728,4
54835,Senior,15,24978,7
54836,Junior,10,29254,3
54837,Junior,5,17329,5
54838,Full,15,6647,9
54839,Senior,10,25540,5
54840,Junior,15,4660,3
54841,Senior,15,1941,1
54842,Junior,10,27269,0
54843,Senior,15,29616,1
54844,Full,10,437,0
54845,Full,5,27663,8
54846,Full,15,27933,6
54847,Junior,5,6403,6
54848,Junior,10,4789,4
54849,Senior,5,10753,8
54850,Full,5,7032,5
54851,Full,15,10609,6
54852,Full,10,15506,4
54853,Senior,15,27010,7
54854,Junior,10,992,7
54855,Junior,15,29955,9
54856,Senior,10,8225,6
54857,Junior,15,369,2
54858,Junior,10,26350,1
54859,Full,10,22445,5
54860,Senior,15,7445,1
54861,Senior,10,23651,9
54862,Full,5,12663,7
54863,Senior,10,490,4
54864,Senior,15,18780,0
54865,Full,10,9377,7
54866,Senior,10,9287,4
54867,Senior,5,15815,9
54868,Senior,5,21205,0
54869,Junior,10,15307,2
54870,Junior,10,29280,8
54871,Full,10,4167,1
54872,Junior,10,5962,7
54873,Senior,15,6664,7
54874,Full,10,27549,8
54875,Junior,10,6238,5
54876,Senior,10,23363,2
54877,Full,5,27675,2
54878,Senior,10,14952,0
54879,Full,10,3847,6
54880,Senior,15,24938,1
54881,Senior,15,15732,8
54882,Full,10,11966,2
54883,Senior,15,20562,1
54884,Senior,5,24539,3
54885,Full,10,23470,8
54886,Senior,5,20196,4
54887,Senior,15,18319,1
54888,Senior,10,15883,0
54889,Full,10,22600,9
54890,Senior,10,29540,1
54891,Junior,10,18164,1
54892,Full,15,13121,1
54893,Full,15,6056,2
54894,Junior,5,29005,8
54895,Senior,5,27436,3
54896,Full,15,15459,0
54897,Junior,15,24746,2
54898,Full,5,3704,9
54899,Junior,15,12491,9
54900,Full,5,1465,5
54901,Junior,10,10003,5
54902,Full,15,6262,9
54903,Senior,10,26020,8
54904,Full,5,21564,0
54905,Senior,5,17393,5
54906,Junior,15,16749,7
54907,Full,5,1369,9
54908,Junior,15,353,2
54909,Senior,10,25825,6
54910,Senior,5,15789,0
54911,Junior,5,27897,3
54912,Full,15,13741,7
54913,Junior,15,14208,1
54914,Junior,10,29266,9
54915,Senior,5,12503,0
54916,Senior,15,7515,2
54917,Senior,5,14588,5
54918,Senior,10,18867,8
54919,Senior,5,9009,0
54920,Senior,5,19358,5
54921,Senior,5,19775,4
54922,Junior,15,12674,7
54923,Full,15,14933,2
54924,Senior,10,15778,5
54925,Full,10,14878,6
54926,Junior,10,2745,9
54927,Full,5,26881,6
54928,Junior,5,8155,5
54929,Full,15,3128,0
54930,Junior,10,9908,8
54931,Full,5,5191,5
54932,Full,10,27552,5
54933,Senior,10,27250,0
54934,Senior,5,14198,9
54935,Senior,15,3726,3
54936,Junior,5,16355,6
54937,Full,15,515,1
54938,Junior,15,20342,1
54939,Junior,15,26875,5
54940,Senior,15,24895,6
54941,Junior,10,16333,2
54942,Senior,5,21465,8
54943,Full,15,24578,6
54944,Senior,15,6388,4
54945,Full,10,27263,7
54946,Junior,5,11075,8
54947,Full,5,19522,4
54948,Senior,15,11171,3
54949,Full,15,27930,5
54950,Full,10,2084,0
54951,Senior,5,12103,5
54952,Full,15,9532,1
54953,Junior,5,9694,8
54954,Junior,5,1545,4
54955,Junior,15,8268,2
54956,Full,10,3944,9
54957,Full,10,4914,1
54958,Senior,10,26879,1
54959,Full,5,4811,7
54960,Senior,5,4345,5
54961,Senior,15,24835,8
54962,Senior,5,18112,0
54963,Full,10,19276,7
54964,Senior,10,22696,2
54965,Full,5,25597,1
54966,Full,10,13685,1
54967,Full,5,5421,3
54968,Junior,15,29992,5
54969,Junior,10,7987,3
54970,Junior,15,17306,6
54971,Full,15,5916,4
54972,Full,5,25614,0
54973,Senior,15,28475,1
54974,Full,15,12751,7
54975,Full,10,18803,2
54976,Senior,15,444,8
54977,Senior,10,21926,9
54978,Senior,15,5458,8
54979,Senior,5,26012,8
54980,Junior,5,20111,6
54981,Full,15,23788,6
54982,Junior,10,24761,7
54983,Junior,10,1476,6
54984,Full,15,11275,8
54985,Full,15,25403,7
54986,Senior,15,23346,9
54987,Junior,10,6022,8
54988,Senior,15,4713,1
54989,Senior,10,18253,5
54990,Full,10,16406,8
54991,Senior,15,20743,6
54992,Junior,10,14481,9
54993,Senior,5,29586,1
54994,Senior,15,9088,0
54995,Senior,5,19852,5
54996,Full,5,13067,8
54997,Junior,15,25909,7
54998,Full,10,25251,9
54999,Senior,15,12731,7
55000,Senior,5,15514,9
55001,Junior,15,29201,8
55002,Senior,10,15242,0
55003,Full,15,10953,2
55004,Full,10,10614,5
55005,Senior,15,11354,8
55006,Junior,10,22946,9
55007,Junior,5,8651,5
55008,Full,15,21465,3
55009,Junior,15,10932,6
55010,Full,5,20055,1
55011,Junior,5,23808,4
55012,Junior,15,13854,9
55013,Junior,10,17571,0
55014,Full,10,23831,4
55015,Senior,15,4295,2
55016,Junior,10,3882,4
55017,Senior,15,18493,7
55018,Senior,15,3213,7
55019,Junior,10,9861,2
55020,Junior,15,15561,8
55021,Junior,15,23584,4
55022,Full,5,29457,6
55023,Full,10,4579,4
55024,Junior,15,4088,9
55025,Full,5,4428,2
55026,Full,10,21645,3
55027,Junior,10,5621,7
55028,Full,15,25086,6
55029,Junior,5,7054,8
55030,Senior,5,21645,0
55031,Full,10,21904,4
55032,Senior,15,9049,3
55033,Junior,15,16025,4
55034,Junior,5,1797,4
55035,Senior,15,12701,5
55036,Senior,15,29907,0
55037,Full,15,20948,1
55038,Full,10,6580,9
55039,Senior,15,11920,0
55040,Full,10,20293,5
55041,Junior,5,1100,1
55042,Senior,15,14166,4
55043,Full,10,23007,9
55044,Senior,5,19958,2
55045,Junior,10,15326,3
55046,Full,15,14439,8
55047,Senior,10,2585,5
55048,Junior,15,3299,5
55049,Senior,5,18703,9
55050,Senior,10,5169,6
55051,Full,10,3845,2
55052,Full,15,14140,2
55053,Full,10,12921,2
55054,Junior,15,14169,6
55055,Senior,10,14655,1
55056,Full,10,24606,6
55057,Junior,10,15856,9
55058,Junior,5,14976,4
55059,Full,10,15149,2
55060,Junior,15,28208,9
55061,Junior,5,19087,1
55062,Junior,5,4933,3
55063,Full,10,8866,2
55064,Full,5,26281,7
55065,Full,10,23658,4
55066,Junior,10,21738,9
55067,Full,10,16490,7
55068,Full,10,23505,3
55069,Senior,5,23111,8
55070,Junior,5,953,5
55071,Senior,15,7143,4
55072,Full,15,17992,1
55073,Full,10,26118,2
55074,Senior,15,10529,6
55075,Senior,15,8855,3
55076,Senior,15,18919,0
55077,Full,5,15337,0
55078,Full,5,28121,2
55079,Senior,5,18931,8
55080,Senior,5,25801,1
55081,Junior,10,3056,8
55082,Full,5,219,4
55083,Junior,15,29756,7
55084,Senior,5,12089,9
55085,Junior,15,18697,9
55086,Full,5,4156,4
55087,Senior,10,4912,7
55088,Junior,5,10254,3
55089,Full,15,13486,1
55090,Full,15,16076,1
55091,Junior,5,27909,8
55092,Junior,10,25207,4
55093,Junior,5,2617,9
55094,Full,10,15788,7
55095,Senior,5,16327,8
55096,Junior,5,22461,6
55097,Full,5,8418,5
55098,Junior,5,12359,6
55099,Full,5,6822,7
55100,Full,15,10436,0
55101,Senior,5,104,9
55102,Full,15,930,0
55103,Junior,15,21159,0
55104,Senior,15,18864,6
55105,Full,10,27400,9
55106,Full,10,24847,1
55107,Senior,15,20850,0
55108,Senior,15,6334,2
55109,Full,15,24902,3
55110,Senior,5,10498,5
55111,Junior,10,14105,6
55112,Senior,10,5487,8
55113,Senior,5,3342,4
55114,Full,15,24646,5
55115,Senior,5,5859,5
55116,Junior,5,3546,2
55117,Full,10,23487,5
55118,Senior,10,24805,9
55119,Senior,5,11958,3
55120,Junior,5,2532,4
55121,Senior,10,18846,5
55122,Junior,15,17248,1
55123,Junior,15,28781,4
55124,Full,5,14275,3
55125,Senior,15,26004,8
55126,Senior,5,13077,7
55127,Junior,10,3063,9
55128,Full,5,11288,9
55129,Full,15,22188,0
55130,Junior,15,425,7
55131,Full,15,3720,6
55132,Junior,15,8393,3
55133,Junior,10,24860,4
55134,Junior,10,23158,0
55135,Senior,5,13496,8
55136,Junior,5,29105,0
55137,Senior,5,11489,7
55138,Full,10,26625,8
55139,Full,5,21467,8
55140,Junior,15,25125,0
55141,Junior,5,16128,6
55142,Senior,10,5916,3
55143,Senior,5,9839,3
55144,Full,5,19427,6
55145,Senior,15,21139,4
55146,Full,5,28397,2
55147,Senior,15,25225,4
55148,Senior,10,29311,3
55149,Full,5,29270,7
55150,Full,10,3161,6
55151,Junior,15,7323,0
55152,Full,5,2912,5
55153,Senior,5,14194,8
55154,Full,15,18330,7
55155,Junior,5,12869,7
55156,Full,5,3802,5
55157,Junior,5,12751,5
55158,Senior,15,25472,8
55159,Senior,15,7514,3
55160,Senior,5,26077,2
55161,Senior,15,13134,4
55162,Senior,5,17041,6
55163,Junior,10,21921,3
55164,Full,15,7483,9
55165,Full,15,19580,3
55166,Senior,5,18952,4
55167,Senior,15,29919,3
55168,Junior,10,22286,5
55169,Junior,15,7172,3
55170,Senior,15,3344,6
55171,Senior,10,21640,1
55172,Senior,15,10769,0
55173,Full,15,16156,0
55174,Full,10,25866,7
55175,Full,15,27290,3
55176,Senior,10,14501,8
55177,Senior,10,23883,1
55178,Full,5,6915,4
55179,Full,15,18750,0
55180,Senior,15,4655,2
55181,Full,15,1993,8
55182,Full,5,22846,6
55183,Senior,5,14745,3
55184,Senior,5,7166,7
55185,Full,15,17093,1
55186,Senior,10,15918,5
55187,Junior,15,9536,2
55188,Full,5,18862,2
55189,Full,10,21390,1
55190,Full,5,29061,6
55191,Junior,10,19958,7
55192,Junior,10,28209,2
55193,Junior,15,22780,0
55194,Junior,10,4494,6
55195,Senior,10,28420,6
55196,Senior,15,9922,8
55197,Senior,10,19048,3
55198,Full,10,25469,3
55199,Senior,10,29545,8
55200,Junior,5,1404,7
55201,Full,10,17016,9
55202,Senior,15,28372,8
55203,Senior,5,24254,8
55204,Full,10,16405,8
55205,Junior,5,2222,3
55206,Senior,10,18424,2
55207,Junior,5,1725,5
55208,Senior,5,98,9
55209,Full,5,25910,9
55210,Senior,5,19504,8
55211,Junior,5,7196,2
55212,Full,10,8076,4
55213,Junior,10,10726,1
55214,Junior,5,11157,2
55215,Full,15,3554,1
55216,Junior,10,3671,9
55217,Junior,5,17360,2
55218,Junior,15,4239,6
55219,Junior,5,12471,5
55220,Junior,15,9891,3
55221,Junior,15,13131,6
55222,Senior,5,6762,6
55223,Senior,5,18193,3
55224,Full,15,15190,8
55225,Full,10,9034,9
55226,Junior,10,22619,1
55227,Senior,10,10841,3
55228,Senior,5,4728,8
55229,Full,5,16103,5
55230,Junior,15,11828,6
55231,Senior,10,10828,8
55232,Full,15,23902,3
55233,Senior,5,11698,5
55234,Full,5,21448,7
55235,Full,10,14376,3
55236,Full,5,20629,4
55237,Junior,5,26808,2
55238,Senior,10,13420,8
55239,Full,15,10720,4
55240,Full,15,27579,6
55241,Senior,5,15078,0
55242,Full,5,14226,1
55243,Senior,5,7827,8
55244,Senior,15,6437,6
55245,Junior,10,16239,0
55246,Senior,10,29860,6
55247,Full,15,14741,3
55248,Junior,10,9650,6
55249,Senior,15,16882,1
55250,Full,15,20030,5
55251,Junior,10,15362,6
55252,Full,5,14675,4
55253,Senior,10,28554,3
55254,Junior,10,20139,5
55255,Senior,15,27516,6
55256,Full,15,28174,1
55257,Senior,5,21058,2
55258,Full,10,21294,3
55259,Senior,10,2041,9
55260,Full,10,12171,1
55261,Senior,15,6908,7
55262,Junior,5,11878,7
55263,Full,10,21567,4
55264,Junior,10,14735,3
55265,Junior,15,22526,2
55266,Junior,15,23968,7
55267,Junior,10,28709,4
55268,Senior,15,29870,1
55269,Junior,10,23194,4
55270,Junior,15,5122,4
55271,Full,10,10580,2
55272,Full,15,29679,4
55273,Senior,5,23085,4
55274,Junior,5,4626,7
55275,Senior,15,22147,9
55276,Senior,15,28250,0
55277,Full,10,25240,4
55278,Full,10,6923,5
55279,Senior,10,25398,4
55280,Senior,10,15188,6
55281,Full,10,853,8
55282,Junior,10,16297,4
55283,Junior,5,1528,4
55284,Junior,15,7497,5
55285,Full,5,27105,8
55286,Full,10,8635,4
55287,Senior,15,19619,2
55288,Junior,5,28302,4
55289,Junior,5,14833,6
55290,Senior,10,3601,8
55291,Junior,5,18364,7
55292,Senior,15,14647,4
55293,Full,10,4179,9
55294,Full,10,16479,6
55295,Junior,15,360,6
55296,Senior,15,8742,7
55297,Senior,10,6660,3
55298,Full,15,25638,2
55299,Full,5,8478,8
55300,Senior,5,2253,4
55301,Full,15,22858,6
55302,Full,10,14452,2
55303,Senior,10,7925,3
55304,Junior,5,29350,3
55305,Senior,5,21401,4
55306,Senior,5,25823,6
55307,Full,10,29030,2
55308,Full,5,29303,9
55309,Full,5,14385,5
55310,Senior,10,12877,0
55311,Senior,5,3008,4
55312,Senior,15,24773,0
55313,Full,10,23771,6
55314,Junior,15,18486,5
55315,Senior,5,2429,9
55316,Junior,15,15729,3
55317,Full,5,26935,8
55318,Junior,15,23601,9
55319,Junior,15,18599,9
55320,Full,5,19825,3
55321,Full,10,10505,4
55322,Senior,5,17931,4
55323,Junior,15,4928,4
55324,Full,5,9474,3
55325,Senior,5,22805,9
55326,Junior,15,19823,7
55327,Junior,5,2227,8
55328,Junior,15,226,9
55329,Full,10,20609,8
55330,Junior,10,14112,3
55331,Senior,10,4870,1
55332,Full,10,21195,4
55333,Senior,15,2712,3
55334,Junior,15,25475,7
55335,Junior,15,14546,9
55336,Senior,10,15665,5
55337,Senior,5,15198,2
55338,Full,15,5395,6
55339,Junior,15,25786,3
55340,Full,15,29680,2
55341,Senior,5,23497,4
55342,Full,5,27733,4
55343,Junior,5,23259,0
55344,Full,5,4256,6
55345,Junior,15,25404,2
55346,Junior,15,23458,0
55347,Senior,10,22703,5
55348,Senior,15,5400,4
55349,Full,15,26668,3
55350,Junior,5,12242,8
55351,Junior,10,6892,0
55352,Full,5,29206,3
55353,Senior,5,6644,6
55354,Junior,5,17342,7
55355,Senior,5,27830,7
55356,Full,10,16913,0
55357,Full,5,16390,9
55358,Junior,5,28394,0
55359,Senior,10,17890,8
55360,Full,5,15121,4
55361,Senior,5,6645,2
55362,Junior,15,28905,2
55363,Senior,5,13569,4
55364,Full,10,23229,1
55365,Senior,15,2683,2
55366,Full,10,11245,7
55367,Senior,15,6630,8
55368,Junior,10,20727,8
55369,Full,15,15439,4
55370,Full,10,9539,0
55371,Full,15,23911,3
55372,Junior,5,12310,1
55373,Full,10,2482,8
55374,Junior,10,3165,6
55375,Junior,10,9511,8
55376,Full,10,15242,4
55377,Senior,5,24505,4
55378,Full,10,10607,5
55379,Junior,15,4845,0
55380,Junior,15,4641,0
55381,Full,5,22944,1
55382,Senior,5,21909,9
55383,Junior,10,13981,4
55384,Junior,10,28030,1
55385,Junior,10,905,5
55386,Full,5,11990,2
55387,Junior,15,16029,1
55388,Full,10,2642,3
55389,Senior,5,10223,6
55390,Senior,5,23757,8
55391,Senior,10,23763,1
55392,Senior,10,9426,0
55393,Junior,10,5486,3
55394,Junior,5,1527,1
55395,Full,10,1623,7
55396,Senior,15,27661,0
55397,Senior,5,21452,3
55398,Full,5,2614,1
55399,Senior,15,26430,0
55400,Full,5,24649,3
55401,Full,15,20026,8
55402,Senior,5,7893,2
55403,Full,15,3831,4
55404,Junior,15,1127,1
55405,Junior,10,21834,9
55406,Full,10,800,5
55407,Full,15,13763,1
55408,Junior,5,6806,8
55409,Full,10,15796,3
55410,Full,10,23303,6
55411,Junior,5,28061,6
55412,Full,15,9503,0
55413,Senior,15,12761,1
55414,Junior,15,24285,3
55415,Senior,15,22289,6
55416,Full,10,25540,6
55417,Junior,10,16376,7
55418,Senior,15,14450,3
55419,Full,5,13870,3
55420,Senior,5,8755,8
55421,Full,15,10611,5
55422,Senior,15,15379,5
55423,Full,10,26066,5
55424,Senior,15,19380,2
55425,Junior,10,20614,2
55426,Senior,5,1025,7
55427,Senior,10,15866,8
55428,Junior,10,690,0
55429,Junior,15,7356,4
55430,Junior,10,2989,4
55431,Junior,10,29031,7
55432,Junior,5,9227,4
55433,Senior,10,7277,9
55434,Junior,15,3012,0
55435,Full,15,7070,6
55436,Senior,10,13527,8
55437,Full,5,6603,5
55438,Full,5,13557,8
55439,Senior,15,10133,2
55440,Junior,15,21558,6
55441,Junior,10,22332,1
55442,Senior,10,20411,8
55443,Full,10,26432,2
55444,Full,15,8723,7
55445,Junior,15,12675,8
55446,Full,15,19949,3
55447,Full,5,19766,9
55448,Full,5,4061,0
55449,Junior,10,8493,9
55450,Full,15,13477,3
55451,Junior,10,24954,2
55452,Full,10,14229,4
55453,Full,15,20844,6
55454,Junior,5,4466,2
55455,Full,15,13159,8
55456,Senior,15,8650,3
55457,Senior,10,1521,0
55458,Senior,10,29278,3
55459,Senior,10,12156,6
55460,Junior,10,17504,7
55461,Senior,5,12493,2
55462,Full,15,23558,4
55463,Senior,15,5328,0
55464,Senior,5,3893,3
55465,Junior,10,27854,3
55466,Senior,15,21751,6
55467,Junior,15,22879,7
55468,Senior,5,9004,1
55469,Senior,10,9,0
55470,Senior,10,6969,8
55471,Senior,10,17364,6
55472,Full,10,27511,4
55473,Senior,10,557,4
55474,Junior,10,6012,4
55475,Full,10,6072,2
55476,Full,15,20075,8
55477,Senior,10,6201,8
55478,Junior,10,13216,9
55479,Senior,5,15547,8
55480,Full,15,20682,7
55481,Senior,5,12291,3
55482,Senior,10,13597,3
55483,Junior,15,16161,2
55484,Junior,5,2695,5
55485,Junior,15,26430,9
55486,Full,15,2781,4
55487,Junior,5,27820,0
55488,Senior,15,8004,0
55489,Junior,5,7348,3
55490,Full,15,21442,8
55491,Full,10,16815,7
55492,Senior,15,14579,4
55493,Senior,10,18692,0
55494,Senior,5,6252,6
55495,Full,15,12942,5
55496,Junior,10,29931,9
55497,Full,5,4650,2
55498,Senior,10,28131,3
55499,Senior,10,16518,5
55500,Full,5,16141,0
55501,Full,10,11530,9
55502,Senior,5,16205,1
55503,Junior,15,3312,1
55504,Senior,10,19718,4
55505,Full,15,6928,7
55506,Junior,5,14883,2
55507,Junior,15,28790,7
55508,Junior,10,12720,4
55509,Senior,15,27136,8
55510,Senior,15,1726,1
55511,Junior,10,17190,2
55512,Full,15,21657,5
55513,Junior,10,20478,9
55514,Junior,15,338,8
55515,Junior,15,554,3
55516,Senior,15,3179,4
55517,Full,15,9929,7
55518,Junior,5,18448,3
55519,Full,15,18264,9
55520,Senior,10,3180,4
55521,Full,5,8748,9
55522,Full,10,29458,7
55523,Full,5,19528,5
55524,Full,10,29406,6
55525,Junior,15,22936,2
55526,Senior,5,6396,6
55527,Full,10,19801,6
55528,Senior,10,29748,8
55529,Junior,10,13277,6
55530,Full,10,15196,8
55531,Full,10,12104,8
55532,Junior,5,18791,9
55533,Junior,10,10954,7
55534,Senior,10,17439,1
55535,Full,5,24171,5
55536,Full,5,8127,4
55537,Junior,10,16849,3
55538,Senior,15,14849,2
55539,Junior,15,13560,0
55540,Full,10,353,1
55541,Full,5,4349,5
55542,Full,15,12505,6
55543,Full,10,17401,1
55544,Senior,10,27785,6
55545,Full,5,4612,6
55546,Junior,5,16507,0
55547,Full,10,225,0
55548,Junior,15,18771,4
55549,Senior,5,25767,0
55550,Senior,10,25730,2
55551,Junior,15,28844,9
55552,Full,10,2934,0
55553,Junior,5,2709,0
55554,Full,5,19254,9
55555,Junior,15,21101,0
55556,Junior,10,8409,8
55557,Junior,10,26669,5
55558,Junior,10,16121,8
55559,Junior,10,25737,7
55560,Senior,15,24304,6
55561,Full,5,20309,4
55562,Junior,10,26294,9
55563,Full,5,24774,0
55564,Senior,10,3704,0
55565,Full,15,24842,0
55566,Full,15,19243,8
55567,Full,5,11346,2
55568,Senior,15,16596,7
55569,Senior,5,27659,9
55570,Full,10,26457,8
55571,Junior,15,15638,2
55572,Full,10,23208,3
55573,Junior,10,16026,6
55574,Senior,15,23329,4
55575,Full,15,6511,6
55576,Full,5,19245,2
55577,Junior,15,17803,9
55578,Senior,10,1635,2
55579,Full,15,12622,7
55580,Full,5,20749,2
55581,Senior,5,14854,1
55582,Senior,15,17069,9
55583,Senior,15,21014,3
55584,Junior,10,13207,9
55585,Senior,15,23905,4
55586,Junior,10,11003,5
55587,Junior,5,21175,5
55588,Junior,10,18752,7
55589,Full,10,309,3
55590,Full,5,23826,5
55591,Junior,5,21180,1
55592,Full,15,9123,5
55593,Full,15,1432,3
55594,Full,15,463,2
55595,Senior,10,22015,4
55596,Senior,10,3178,7
55597,Full,10,8016,7
55598,Full,15,23174,3
55599,Senior,15,19255,8
55600,Junior,10,11788,2
55601,Junior,5,23051,5
55602,Full,10,23020,7
55603,Full,10,27888,4
55604,Senior,15,23612,9
55605,Full,10,11686,8
55606,Full,5,15307,3
55607,Junior,5,17696,4
55608,Senior,5,28859,4
55609,Senior,15,12454,0
55610,Full,10,13055,6
55611,Junior,10,21717,6
55612,Senior,10,17060,7
55613,Full,10,2347,1
55614,Junior,5,10061,1
55615,Senior,5,18585,9
55616,Junior,10,20673,2
55617,Senior,5,12385,6
55618,Junior,5,26887,6
55619,Senior,5,13886,9
55620,Full,10,25080,5
55621,Full,15,17248,7
55622,Junior,10,24893,9
55623,Senior,5,1103,6
55624,Full,15,24121,0
55625,Full,10,7103,9
55626,Junior,10,22253,3
55627,Full,10,18876,8
55628,Full,10,16260,5
55629,Full,15,20844,4
55630,Junior,10,20418,0
55631,Senior,5,29272,9
55632,Junior,5,28927,2
55633,Junior,15,7410,4
55634,Full,15,19715,3
55635,Full,5,2816,8
55636,Senior,15,22364,2
55637,Junior,5,27647,3
55638,Full,10,3408,0
55639,Senior,5,19015,8
55640,Junior,10,15577,9
55641,Junior,5,27565,3
55642,Full,10,18491,1
55643,Senior,15,21715,6
55644,Senior,10,16302,7
55645,Junior,10,29112,9
55646,Full,15,28778,0
55647,Full,10,23945,9
55648,Full,15,20294,2
55649,Full,5,22372,2
55650,Senior,15,20704,7
55651,Senior,10,10403,5
55652,Senior,5,16547,5
55653,Full,10,17218,0
55654,Senior,15,6171,4
55655,Junior,15,3145,3
55656,Junior,5,23342,3
55657,Junior,15,11599,0
55658,Junior,10,13886,4
55659,Junior,5,15536,9
55660,Senior,10,11122,9
55661,Full,10,8320,6
55662,Junior,15,27434,4
55663,Junior,10,23260,3
55664,Junior,5,15130,5
55665,Junior,5,10966,7
55666,Senior,10,7997,8
55667,Junior,5,29587,1
55668,Full,10,9310,9
55669,Junior,5,24899,5
55670,Junior,15,1660,7
55671,Full,10,12326,8
55672,Senior,10,24273,9
55673,Senior,15,16836,1
55674,Full,10,9688,4
55675,Junior,15,28988,6
55676,Full,10,24853,0
55677,Junior,15,25666,0
55678,Full,5,8122,7
55679,Full,10,19167,7
55680,Full,15,26418,2
55681,Junior,5,531,0
55682,Junior,10,3113,4
55683,Full,10,25409,4
55684,Full,10,3758,8
55685,Full,10,8328,3
55686,Junior,5,19188,5
55687,Senior,10,17854,8
55688,Full,5,15151,1
55689,Senior,15,10514,2
55690,Junior,15,27651,6
55691,Senior,15,3209,2
55692,Full,10,5873,5
55693,Junior,15,12579,1
55694,Senior,5,13236,7
55695,Senior,15,29888,8
55696,Junior,10,7820,8
55697,Full,10,4758,2
55698,Full,5,13635,9
55699,Junior,5,19403,7
55700,Senior,15,960,2
55701,Full,15,3251,4
55702,Full,15,7787,1
55703,Senior,5,23947,3
55704,Full,15,20227,6
55705,Full,10,24777,2
55706,Junior,10,3486,5
55707,Junior,10,3215,7
55708,Full,10,13445,6
55709,Full,15,16722,0
55710,Senior,15,28322,4
55711,Full,10,25340,6
55712,Full,10,7387,9
55713,Full,10,2487,7
55714,Senior,10,24447,2
55715,Full,5,15896,0
55716,Senior,10,7786,8
55717,Senior,5,10907,9
55718,Full,10,23602,4
55719,Junior,10,5847,8
55720,Full,5,8036,2
55721,Senior,10,19752,0
55722,Junior,15,4095,0
55723,Full,15,24192,8
55724,Senior,10,13096,6
55725,Full,10,26327,8
55726,Junior,15,8439,4
55727,Full,10,17643,5
55728,Junior,10,8654,9
55729,Junior,10,19231,1
55730,Junior,5,28013,9
55731,Junior,5,10630,3
55732,Junior,10,294,7
55733,Senior,5,22866,2
55734,Junior,15,17668,7
55735,Junior,10,6312,2
55736,Full,10,11174,9
55737,Senior,5,22672,6
55738,Full,15,26266,9
55739,Full,5,29275,0
55740,Senior,10,3350,0
55741,Junior,5,11666,3
55742,Junior,15,6010,7
55743,Junior,5,24267,9
55744,Full,10,10259,6
55745,Senior,15,21365,9
55746,Senior,15,13662,7
55747,Junior,10,24829,4
55748,Senior,5,24564,6
55749,Full,5,5807,4
55750,Junior,10,14062,3
55751,Junior,5,9074,5
55752,Full,10,20496,9
55753,Senior,5,9285,8
55754,Senior,15,1199,1
55755,Full,5,7831,7
55756,Junior,15,21675,4
55757,Junior,15,11660,7
55758,Full,15,8830,7
55759,Junior,15,13223,0
55760,Senior,10,2514,4
55761,Full,5,213,8
55762,Senior,5,3058,8
55763,Senior,15,269,9
55764,Full,10,26144,3
55765,Senior,15,8713,4
55766,Full,15,5933,6
55767,Junior,15,23563,7
55768,Senior,5,13877,3
55769,Senior,15,11954,8
55770,Junior,15,27385,0
55771,Full,15,20713,2
55772,Senior,5,8554,6
55773,Full,10,19647,9
55774,Junior,10,14515,6
55775,Junior,5,24939,7
55776,Senior,10,8456,8
55777,Junior,10,2074,3
55778,Full,10,22785,3
55779,Full,10,27007,5
55780,Full,5,25858,2
55781,Junior,10,10026,9
55782,Senior,10,20771,5
55783,Senior,5,22742,7
55784,Junior,15,24546,9
55785,Senior,10,24919,3
55786,Full,15,11224,5
55787,Senior,15,5863,0
55788,Senior,5,514,0
55789,Senior,10,6163,3
55790,Junior,10,4031,9
55791,Senior,5,20201,0
55792,Senior,5,14575,9
55793,Senior,10,9691,7
55794,Senior,10,20276,4
55795,Senior,15,8046,6
55796,Junior,10,13348,3
55797,Full,15,14240,1
55798,Junior,5,17618,8
55799,Junior,5,17201,0
55800,Full,15,5893,8
55801,Full,5,24289,4
55802,Junior,5,19758,8
55803,Junior,15,28147,0
55804,Full,15,24384,0
55805,Full,10,18275,3
55806,Full,5,14909,8
55807,Junior,15,15581,0
55808,Full,5,20585,4
55809,Senior,10,23217,0
55810,Junior,5,22397,6
55811,Full,5,2805,3
55812,Junior,10,13380,4
55813,Senior,15,14087,1
55814,Full,5,17892,3
55815,Senior,15,25119,1
55816,Full,10,21089,1
55817,Junior,15,1336,1
55818,Senior,15,2924,3
55819,Senior,5,13992,0
55820,Junior,5,17852,7
55821,Full,10,23316,7
55822,Full,5,1816,2
55823,Junior,15,16648,3
55824,Full,10,28396,6
55825,Junior,15,9409,2
55826,Senior,5,11076,8
55827,Full,10,16933,3
55828,Full,15,4112,6
55829,Full,10,18553,4
55830,Junior,10,11777,2
55831,Junior,10,5008,0
55832,Senior,5,4035,8
55833,Senior,10,10633,0
55834,Full,15,28331,6
55835,Senior,5,2013,1
55836,Junior,5,7088,9
55837,Full,15,20985,7
55838,Senior,15,13251,6
55839,Full,10,15314,1
55840,Senior,5,10544,8
55841,Junior,10,29117,5
55842,Junior,15,27226,6
55843,Junior,10,27660,3
55844,Senior,15,18719,7
55845,Junior,15,8994,7
