Id,TicketType,TicketPrice,ClientId,ZooId
132596,Junior,15,62676,11
132597,Junior,5,52583,5
132598,Full,15,58636,0
132599,Junior,15,22777,22
132600,Full,5,36142,10
132601,Junior,10,18584,0
132602,Junior,15,46669,16
132603,Junior,5,6453,15
132604,Junior,5,49851,18
132605,Senior,10,16428,3
132606,Full,15,48553,6
132607,Full,5,4415,22
132608,Junior,10,66617,3
132609,Full,10,370,19
132610,Full,5,33479,21
132611,Full,10,7568,1
132612,Full,10,53570,4
132613,Senior,5,56502,3
132614,Full,5,41232,0
132615,Senior,10,11277,8
132616,Full,15,24877,5
132617,Senior,15,52385,20
132618,Senior,15,53622,18
132619,Junior,5,48206,13
132620,Senior,15,55162,17
132621,Senior,10,66965,4
132622,Junior,10,44054,5
132623,Full,10,8597,20
132624,Junior,15,53481,19
132625,Junior,5,8666,7
132626,Full,5,34165,5
132627,Full,15,20124,10
132628,Full,10,8899,10
132629,Senior,15,2751,22
132630,Senior,15,57712,22
132631,Junior,15,7350,17
132632,Senior,5,26592,19
132633,Senior,5,6228,11
132634,Junior,10,14341,6
132635,Senior,10,32374,21
132636,Senior,15,30221,1
132637,Full,5,40746,5
132638,Senior,10,68086,21
132639,Full,15,53172,13
132640,Junior,5,12347,3
132641,Full,15,44224,3
132642,Full,5,27848,21
132643,Junior,5,69885,17
132644,Full,10,72471,22
132645,Senior,5,36254,12
132646,Full,10,39952,19
132647,Full,5,32430,10
132648,Senior,5,61006,21
132649,Junior,10,26239,7
132650,Senior,5,20121,24
132651,Junior,10,10471,8
132652,Full,5,46853,8
132653,Junior,15,7542,11
132654,Junior,5,13447,13
132655,Senior,15,31112,19
132656,Junior,10,62250,2
132657,Junior,5,63187,14
132658,Senior,10,56842,4
132659,Junior,15,49667,20
132660,Junior,15,52728,10
132661,Junior,15,70501,21
132662,Senior,10,8460,3
132663,Full,15,62998,12
132664,Senior,10,15182,21
132665,Full,15,32529,6
132666,Junior,5,65645,18
132667,Senior,15,13598,3
132668,Senior,15,10024,4
132669,Junior,5,26627,5
132670,Junior,10,56544,4
132671,Full,10,14780,17
132672,Full,10,64791,2
132673,Senior,15,57717,13
132674,Senior,15,73758,17
132675,Senior,10,39886,17
132676,Junior,5,37445,4
132677,Full,10,64696,14
132678,Senior,15,31682,6
132679,Junior,10,73348,15
132680,Junior,15,7272,15
132681,Senior,15,22300,15
132682,Full,15,73721,18
132683,Senior,10,27156,2
132684,Junior,10,3982,9
132685,Senior,10,30372,8
132686,Senior,5,59971,15
132687,Full,10,61425,3
132688,Junior,5,73114,17
132689,Full,15,14018,0
132690,Senior,10,60464,22
132691,Senior,10,37034,22
132692,Senior,10,35520,0
132693,Senior,15,51345,15
132694,Full,10,27627,5
132695,Senior,15,10351,7
132696,Junior,10,51491,13
132697,Full,10,23738,24
132698,Full,10,74551,4
132699,Full,5,31520,13
132700,Full,5,11109,19
132701,Junior,10,19244,3
132702,Full,10,26907,14
132703,Senior,15,22111,14
132704,Senior,5,12251,20
132705,Senior,10,1134,9
132706,Full,10,22603,13
132707,Senior,15,25800,16
132708,Junior,15,44045,15
132709,Junior,15,32318,15
132710,Full,5,47229,2
132711,Full,15,17277,5
132712,Junior,5,58683,9
132713,Full,10,24789,5
132714,Junior,10,46473,8
132715,Senior,5,56514,21
132716,Senior,5,67522,12
132717,Full,15,73097,13
132718,Junior,15,41608,15
132719,Full,10,49071,5
132720,Junior,10,62485,15
132721,Junior,10,47157,6
132722,Full,5,63490,13
132723,Full,5,49751,12
132724,Junior,10,18461,10
132725,Senior,5,55923,5
132726,Senior,10,47458,18
132727,Senior,10,4360,8
132728,Junior,10,61467,6
132729,Full,15,30329,13
132730,Junior,10,27620,17
132731,Senior,15,19357,24
132732,Full,5,14007,1
132733,Junior,5,56517,16
132734,Full,5,35072,4
132735,Senior,10,24273,13
132736,Full,15,64686,0
132737,Junior,5,38988,4
132738,Senior,15,49228,24
132739,Senior,15,60719,4
132740,Full,15,49250,14
132741,Senior,10,51174,16
132742,Full,15,50484,6
132743,Junior,15,44020,23
132744,Senior,10,4382,13
132745,Full,10,24129,11
132746,Junior,10,68591,2
132747,Full,5,73714,6
132748,Full,5,6481,13
132749,Senior,10,73089,16
132750,Senior,5,51032,11
132751,Senior,5,42337,8
132752,Senior,5,20765,0
132753,Full,5,57496,13
132754,Junior,10,3016,0
132755,Full,15,52695,1
132756,Full,15,38636,5
132757,Junior,15,45623,12
132758,Full,15,17902,24
132759,Junior,5,53156,22
132760,Full,5,2653,17
132761,Junior,5,35895,21
132762,Junior,15,66452,7
132763,Junior,10,13501,17
132764,Full,10,7593,2
132765,Full,5,21845,17
132766,Full,10,66814,21
132767,Junior,10,74809,14
132768,Senior,15,65675,18
132769,Full,10,12631,22
132770,Senior,15,36428,7
132771,Junior,15,55476,6
132772,Full,5,13647,16
132773,Junior,10,27389,5
132774,Senior,10,15451,0
132775,Full,10,7963,10
132776,Senior,10,48162,24
132777,Full,15,73782,24
132778,Junior,15,45925,2
132779,Full,15,43346,21
132780,Full,15,31902,18
132781,Junior,15,74400,13
132782,Senior,5,53155,24
132783,Full,5,69060,19
132784,Junior,10,51717,18
132785,Full,5,15868,14
132786,Full,10,27588,15
132787,Junior,10,40411,18
132788,Full,15,16046,20
132789,Senior,5,12867,5
132790,Senior,5,41639,18
132791,Full,5,58280,7
132792,Senior,5,26666,13
132793,Full,15,34805,20
132794,Senior,5,55845,21
132795,Senior,15,6458,9
132796,Junior,10,50562,1
132797,Junior,15,51763,22
132798,Junior,10,34407,0
132799,Junior,15,39355,16
132800,Senior,15,30619,23
132801,Junior,5,48582,23
132802,Junior,15,24426,18
132803,Full,5,23660,9
132804,Senior,15,23523,22
132805,Senior,10,31226,19
132806,Full,5,13802,10
132807,Junior,5,64117,17
132808,Senior,10,21008,24
132809,Senior,15,14276,5
132810,Senior,10,50957,5
132811,Full,15,35546,3
132812,Junior,15,436,9
132813,Full,5,68123,12
132814,Junior,5,35788,9
132815,Senior,5,38033,2
132816,Full,10,24299,24
132817,Full,5,7353,2
132818,Junior,15,44060,17
132819,Junior,5,29965,23
132820,Senior,5,10458,23
132821,Junior,10,16752,7
132822,Full,15,41170,23
132823,Junior,10,42685,18
132824,Senior,15,30916,13
132825,Full,10,12988,22
132826,Full,10,73678,9
132827,Full,5,54159,24
132828,Junior,10,16523,9
132829,Full,15,62061,20
132830,Junior,15,61436,6
132831,Junior,5,15231,3
132832,Junior,5,25667,19
132833,Full,10,74940,14
132834,Full,10,58448,6
132835,Senior,15,49016,5
132836,Full,5,47084,9
132837,Junior,5,58429,18
132838,Junior,15,9426,17
132839,Senior,15,10741,8
132840,Junior,15,28585,11
132841,Junior,10,70073,1
132842,Full,15,58782,4
132843,Junior,15,31373,5
132844,Full,15,28638,14
132845,Full,10,9577,23
132846,Full,10,40968,4
132847,Junior,15,7482,20
132848,Senior,5,54757,12
132849,Senior,5,6569,23
132850,Senior,10,16746,8
132851,Junior,15,460,12
132852,Senior,15,28414,9
132853,Senior,10,22992,12
132854,Senior,10,34218,10
132855,Senior,15,8301,16
132856,Junior,10,45317,13
132857,Full,15,53629,11
132858,Full,5,39468,19
132859,Full,10,25183,22
132860,Junior,5,13283,8
132861,Full,5,19430,13
132862,Full,5,37325,6
132863,Senior,15,29211,18
132864,Senior,10,36437,18
132865,Senior,10,36929,21
132866,Junior,15,63485,12
132867,Full,15,16159,3
132868,Full,15,41581,18
132869,Full,10,6455,22
132870,Junior,15,25851,4
132871,Full,15,61847,9
132872,Junior,10,25060,9
132873,Senior,5,41681,9
132874,Full,15,12159,2
132875,Senior,5,48987,12
132876,Junior,5,34510,12
132877,Senior,15,29914,11
132878,Junior,10,36405,15
132879,Junior,15,52475,14
132880,Senior,15,10001,8
132881,Junior,5,52720,11
132882,Junior,5,50124,3
132883,Full,5,43412,2
132884,Junior,10,30695,11
132885,Junior,15,70226,12
132886,Senior,5,17698,0
132887,Full,5,15630,1
132888,Junior,10,60077,0
132889,Senior,10,7248,4
132890,Full,10,31399,19
132891,Senior,5,13472,18
132892,Senior,15,11033,18
132893,Senior,15,62123,15
132894,Senior,5,71532,1
132895,Junior,15,36923,8
132896,Senior,15,51899,19
132897,Junior,15,9835,16
132898,Senior,15,65123,19
132899,Senior,10,18787,2
132900,Full,15,69277,19
132901,Junior,5,51006,4
132902,Full,10,23713,5
132903,Full,5,53293,9
132904,Junior,10,20100,15
132905,Junior,5,3630,11
132906,Junior,5,39567,3
132907,Full,10,33608,7
132908,Full,5,27999,6
132909,Senior,10,57757,2
132910,Senior,15,27185,24
132911,Junior,5,41836,22
132912,Senior,10,4851,24
132913,Senior,15,71855,21
132914,Senior,15,71360,11
132915,Senior,15,56315,11
132916,Full,15,34558,20
132917,Senior,5,18675,19
132918,Senior,15,920,6
132919,Senior,15,2387,12
132920,Full,5,68354,14
132921,Senior,10,70006,7
132922,Junior,10,21421,16
132923,Full,5,63985,0
132924,Junior,10,33296,6
132925,Junior,15,66504,1
132926,Senior,10,55576,10
132927,Junior,10,54341,15
132928,Full,5,47433,22
132929,Junior,15,40676,18
132930,Senior,10,7190,5
132931,Junior,10,33553,1
132932,Full,10,10143,19
132933,Junior,5,11797,6
132934,Junior,5,19219,18
132935,Full,15,54959,12
132936,Senior,10,43220,9
132937,Full,15,23271,21
132938,Full,5,34258,3
132939,Senior,15,31920,21
132940,Senior,5,46013,9
132941,Full,15,54672,16
132942,Junior,15,65829,11
132943,Junior,15,26004,17
132944,Junior,10,71985,24
132945,Senior,10,8456,4
132946,Senior,5,72308,0
132947,Junior,10,6095,1
132948,Junior,10,56499,4
132949,Junior,10,62016,21
132950,Junior,10,68391,1
132951,Junior,15,4553,1
132952,Senior,5,61439,18
132953,Junior,5,55201,2
132954,Junior,15,46925,6
132955,Senior,15,18128,22
132956,Full,10,47819,23
132957,Senior,15,41556,10
132958,Full,15,51432,21
132959,Senior,10,74024,5
132960,Senior,15,6503,16
132961,Junior,15,39404,18
132962,Junior,15,71027,3
132963,Junior,10,8561,19
132964,Senior,15,9079,17
132965,Full,5,64733,17
132966,Junior,10,33259,14
132967,Full,15,66856,0
132968,Full,15,56754,14
132969,Senior,10,62816,8
132970,Junior,10,28956,11
132971,Senior,5,5397,10
132972,Full,5,2476,19
132973,Junior,10,50430,15
132974,Full,5,878,1
132975,Junior,15,39912,15
132976,Full,10,7656,19
132977,Senior,15,7396,1
132978,Senior,5,9544,18
132979,Senior,15,50274,12
132980,Full,10,6576,8
132981,Senior,5,63845,21
132982,Junior,15,52976,11
132983,Full,5,71605,19
132984,Junior,15,50801,5
132985,Senior,5,38194,23
132986,Full,15,52710,2
132987,Junior,15,57271,20
132988,Senior,5,44929,22
132989,Full,10,29565,17
132990,Full,5,73951,10
132991,Senior,15,50806,0
132992,Senior,15,68700,16
132993,Junior,15,5559,15
132994,Senior,15,12283,22
132995,Full,15,74239,6
132996,Junior,15,64149,15
132997,Junior,10,56533,7
132998,Full,10,39438,24
132999,Junior,10,21481,21
133000,Senior,15,6180,3
133001,Full,5,23166,11
133002,Senior,15,47136,10
133003,Senior,15,68368,23
133004,Full,10,56819,21
133005,Senior,5,7224,5
133006,Senior,5,17075,24
133007,Full,5,15762,10
133008,Junior,5,31618,19
133009,Senior,10,58291,12
133010,Full,10,72646,12
133011,Junior,10,74402,14
133012,Senior,10,65577,11
133013,Senior,5,9633,10
133014,Junior,10,52065,16
133015,Senior,10,65270,19
133016,Senior,10,3769,2
133017,Junior,15,11800,14
133018,Senior,5,37077,20
133019,Senior,5,14230,3
133020,Full,10,40174,21
133021,Junior,15,18065,6
133022,Full,15,17542,2
133023,Senior,10,44070,14
133024,Senior,15,61613,14
133025,Senior,10,30803,13
133026,Full,5,66423,20
133027,Junior,15,2313,3
133028,Senior,5,28059,5
133029,Junior,15,60731,6
133030,Junior,5,25217,19
133031,Senior,10,28031,1
133032,Junior,5,37363,1
133033,Senior,15,4420,21
133034,Senior,5,60275,4
133035,Full,5,15578,2
133036,Full,5,32324,18
133037,Junior,5,4217,5
133038,Full,5,31829,18
133039,Full,5,26441,7
133040,Junior,10,4767,13
133041,Junior,10,64841,2
133042,Full,10,26621,23
133043,Junior,15,71960,10
133044,Senior,15,46216,1
133045,Senior,15,39732,24
133046,Full,5,19431,2
133047,Senior,15,11499,14
133048,Junior,5,43640,24
133049,Senior,10,65031,22
133050,Senior,5,5561,1
133051,Senior,15,4878,11
133052,Senior,5,16138,19
133053,Full,15,10886,8
133054,Senior,10,55957,8
133055,Full,5,10329,19
133056,Senior,5,25637,17
133057,Junior,10,55036,0
133058,Full,15,18891,24
133059,Full,10,8005,0
133060,Junior,10,25026,15
133061,Senior,5,19905,17
133062,Junior,10,69374,18
133063,Full,5,3888,13
133064,Junior,5,16829,18
133065,Senior,10,12897,13
133066,Senior,10,13660,10
133067,Senior,5,44744,11
133068,Full,10,65784,13
133069,Full,15,10708,1
133070,Senior,5,17441,7
133071,Full,10,71541,16
133072,Full,5,18532,12
133073,Junior,15,11206,14
133074,Junior,5,35961,14
133075,Senior,5,72998,24
133076,Senior,10,72561,3
133077,Senior,15,53775,18
133078,Senior,15,27616,17
133079,Senior,15,15555,12
133080,Senior,15,62220,18
133081,Senior,10,66578,23
133082,Full,5,69189,5
133083,Full,15,2519,0
133084,Junior,10,15712,14
133085,Full,15,64368,14
133086,Full,5,42640,7
133087,Junior,10,12912,17
133088,Junior,15,14090,19
133089,Junior,10,17983,17
133090,Senior,10,71628,17
133091,Junior,10,2287,7
133092,Full,5,37761,5
133093,Senior,10,69252,14
133094,Senior,10,38394,10
133095,Junior,5,3766,22
133096,Junior,15,70044,12
133097,Full,15,4409,10
133098,Senior,5,64072,24
133099,Junior,15,38625,4
133100,Senior,5,86,20
133101,Senior,5,45369,21
133102,Senior,10,31747,15
133103,Full,10,73515,11
133104,Senior,15,45161,8
133105,Full,10,6478,17
133106,Junior,15,66623,20
133107,Full,5,14854,6
133108,Senior,10,39061,21
133109,Senior,10,7725,11
133110,Junior,10,52917,0
133111,Senior,15,63855,22
133112,Full,15,53824,4
133113,Full,5,47978,14
133114,Full,5,21204,5
133115,Full,10,58166,9
133116,Full,10,22622,22
133117,Senior,5,11180,17
133118,Senior,10,35955,20
133119,Full,15,28494,3
133120,Full,5,69854,11
133121,Junior,5,68762,24
133122,Junior,15,28615,2
133123,Senior,5,45254,12
133124,Senior,5,66645,4
133125,Full,10,13014,23
133126,Senior,15,57530,24
133127,Full,15,23178,5
133128,Junior,15,11564,22
133129,Full,5,23332,14
133130,Full,10,41711,1
133131,Senior,5,18125,8
133132,Senior,5,50014,6
133133,Full,10,56756,19
133134,Senior,5,49983,16
133135,Full,10,34263,3
133136,Full,5,42706,22
133137,Full,5,63187,17
133138,Junior,10,9182,18
133139,Junior,15,28983,1
133140,Senior,10,15871,15
133141,Junior,10,19383,5
133142,Junior,5,47056,5
133143,Full,15,56720,12
133144,Full,5,15927,24
133145,Senior,15,5311,3
133146,Full,10,59175,1
133147,Full,10,30861,15
133148,Senior,5,22612,1
133149,Junior,10,45525,3
133150,Senior,5,44455,24
133151,Full,15,38467,6
133152,Junior,10,31460,4
133153,Senior,5,32162,14
133154,Full,10,46880,22
133155,Full,5,7361,1
133156,Junior,15,6373,5
133157,Junior,10,52327,13
133158,Senior,15,45702,8
133159,Junior,15,32856,8
133160,Full,10,62931,20
133161,Junior,5,5116,13
133162,Full,15,66807,9
133163,Junior,10,11030,6
133164,Senior,10,28840,6
133165,Junior,15,59504,10
133166,Senior,10,18741,5
133167,Junior,5,12235,22
133168,Full,10,33804,13
133169,Junior,5,69177,1
133170,Junior,10,9230,20
133171,Junior,10,50258,6
133172,Full,10,70889,20
133173,Full,10,15865,15
133174,Senior,15,66187,11
133175,Junior,15,63380,22
133176,Junior,15,6792,6
133177,Senior,15,53156,14
133178,Full,15,29843,10
133179,Full,15,32972,11
133180,Full,10,7355,20
133181,Junior,15,42413,2
133182,Full,15,64431,11
133183,Full,5,17632,5
133184,Junior,5,52499,8
133185,Senior,5,50954,12
133186,Senior,10,17659,18
133187,Junior,15,50955,13
133188,Senior,5,37615,22
133189,Junior,10,69370,15
133190,Senior,10,54124,8
133191,Full,10,16869,16
133192,Senior,15,4595,0
133193,Senior,5,27627,3
133194,Senior,10,55838,15
133195,Full,5,12141,14
133196,Junior,5,73955,21
133197,Full,15,67823,9
133198,Junior,10,31211,16
133199,Full,15,18139,8
133200,Full,10,31737,1
133201,Junior,10,50828,5
133202,Senior,15,64122,19
133203,Full,10,44330,3
133204,Senior,10,56603,23
133205,Junior,5,35818,2
133206,Senior,15,2595,5
133207,Junior,10,72003,3
133208,Junior,10,56584,12
133209,Senior,15,29986,1
133210,Full,5,35032,23
133211,Full,5,55672,9
133212,Full,15,47817,21
133213,Full,5,72398,15
133214,Junior,10,57012,22
133215,Senior,10,65232,2
133216,Junior,5,2686,5
133217,Senior,15,60794,1
133218,Junior,5,17194,16
133219,Senior,10,37051,23
133220,Junior,15,66216,0
133221,Senior,5,40855,3
133222,Junior,10,66601,13
133223,Senior,15,44280,24
133224,Senior,15,61299,16
133225,Full,5,63351,23
133226,Junior,5,40083,10
133227,Full,15,46179,14
133228,Full,15,4837,19
133229,Junior,15,64488,0
133230,Senior,15,37551,16
133231,Junior,15,27384,15
133232,Full,15,5258,24
133233,Full,5,51941,19
133234,Full,15,67691,9
133235,Junior,15,34690,19
133236,Senior,10,296,3
133237,Senior,5,11819,16
133238,Junior,10,55284,7
133239,Junior,5,24398,18
133240,Full,10,34055,1
133241,Senior,5,38440,2
133242,Junior,5,32733,0
133243,Senior,5,61222,9
133244,Senior,15,24955,19
133245,Junior,15,34894,11
133246,Full,15,69451,20
133247,Junior,15,28527,5
133248,Junior,10,48125,24
133249,Junior,10,30825,22
133250,Senior,15,51554,13
133251,Full,15,6015,8
133252,Junior,5,44998,2
133253,Senior,5,11211,21
133254,Full,5,54322,15
133255,Senior,15,5731,7
133256,Full,10,37462,2
133257,Senior,10,20608,7
133258,Senior,5,6599,5
133259,Senior,10,53078,6
133260,Full,15,55047,16
133261,Full,5,28909,23
133262,Full,5,38817,16
133263,Full,15,7827,9
133264,Full,10,9375,22
133265,Junior,5,53047,23
133266,Junior,15,71482,21
133267,Senior,10,58654,21
133268,Senior,15,58651,23
133269,Senior,15,50289,18
133270,Senior,15,624,14
133271,Senior,5,69873,23
133272,Junior,15,74013,12
133273,Full,5,5924,24
133274,Junior,5,36997,7
133275,Senior,5,73339,8
133276,Senior,5,765,11
133277,Full,10,34001,17
133278,Junior,15,20544,13
133279,Senior,15,49413,4
133280,Full,15,16285,19
133281,Full,10,20225,2
133282,Senior,15,24086,12
133283,Full,5,45325,13
133284,Full,15,40781,23
133285,Senior,10,45130,8
133286,Junior,10,20188,13
133287,Full,5,35927,10
133288,Senior,15,33879,10
133289,Full,10,67863,10
133290,Senior,15,30456,12
133291,Full,10,59932,8
133292,Senior,15,17306,0
133293,Junior,5,13354,1
133294,Senior,10,24983,8
133295,Full,10,3431,15
133296,Senior,15,42653,5
133297,Junior,5,24813,7
133298,Senior,5,49209,16
133299,Junior,5,58790,12
133300,Junior,15,5981,1
133301,Full,10,69741,9
133302,Junior,15,17737,8
133303,Junior,10,39926,17
133304,Full,5,18739,14
133305,Senior,10,10031,15
133306,Senior,15,32757,0
133307,Full,5,68200,24
133308,Junior,5,35212,24
133309,Full,10,9525,0
133310,Junior,15,46403,23
133311,Junior,10,67393,20
133312,Senior,5,25794,4
133313,Full,10,42041,0
133314,Senior,5,55558,16
133315,Full,15,9221,5
133316,Junior,10,20827,24
133317,Junior,15,25177,18
133318,Junior,10,51151,20
133319,Senior,10,41741,11
133320,Junior,10,69054,5
133321,Full,10,8579,24
133322,Full,15,20357,17
133323,Senior,15,21117,2
133324,Junior,5,11579,23
133325,Junior,15,65795,12
133326,Junior,10,20563,3
133327,Full,15,72469,1
133328,Junior,15,32924,22
133329,Junior,15,35038,14
133330,Full,10,59737,20
133331,Senior,5,70630,14
133332,Full,10,758,4
133333,Senior,15,25811,19
133334,Senior,10,31234,8
133335,Junior,5,24140,8
133336,Full,15,52078,11
133337,Junior,5,50748,11
133338,Junior,5,63513,7
133339,Senior,15,2338,7
133340,Junior,10,73097,6
133341,Junior,15,43204,4
133342,Junior,5,25695,4
133343,Full,5,22702,21
133344,Full,15,56001,5
133345,Full,15,62630,7
133346,Senior,15,25244,2
133347,Full,5,12842,2
133348,Senior,15,33757,16
133349,Full,10,58536,3
133350,Senior,15,44710,23
133351,Senior,5,43191,2
133352,Full,5,27786,11
133353,Junior,15,33282,24
133354,Full,5,7507,20
133355,Junior,15,72858,6
133356,Full,15,10769,12
133357,Junior,15,71405,7
133358,Junior,10,71358,3
133359,Full,15,52957,20
133360,Junior,15,70026,15
133361,Senior,15,69727,0
133362,Full,15,6433,15
133363,Full,5,1931,6
133364,Full,10,11679,19
133365,Senior,15,51910,12
133366,Senior,10,62322,23
133367,Full,5,74648,0
133368,Full,10,49213,3
133369,Senior,5,53668,20
133370,Senior,5,52374,7
133371,Junior,5,71440,1
133372,Full,15,35938,17
133373,Full,15,13723,6
133374,Senior,5,64291,3
133375,Junior,5,56762,4
133376,Junior,15,2510,7
133377,Senior,10,22777,3
133378,Full,15,20594,17
133379,Full,10,1279,10
133380,Senior,15,12046,15
133381,Full,15,22922,21
133382,Senior,15,19090,2
133383,Senior,10,2159,21
133384,Full,10,65900,20
133385,Junior,5,40739,19
133386,Full,5,35215,15
133387,Senior,10,47018,8
133388,Full,10,46247,6
133389,Junior,15,25752,24
133390,Full,5,15311,2
133391,Full,5,8934,13
133392,Full,5,14751,1
133393,Senior,5,21517,19
133394,Senior,10,38401,13
133395,Junior,15,66163,15
133396,Senior,10,36598,12
133397,Junior,15,26417,23
133398,Full,10,35855,2
133399,Junior,10,28940,22
133400,Full,15,58933,1
133401,Junior,15,51660,23
133402,Senior,5,5262,20
133403,Senior,5,551,13
133404,Senior,15,32326,11
133405,Junior,10,16761,13
133406,Senior,15,58079,8
133407,Senior,15,39937,9
133408,Junior,15,41888,11
133409,Junior,15,49178,11
133410,Junior,15,6890,18
133411,Senior,15,9127,15
133412,Junior,5,59039,8
133413,Senior,5,29197,4
133414,Full,15,13282,6
133415,Junior,10,70596,19
133416,Full,5,46004,5
133417,Senior,5,5113,23
133418,Junior,15,54603,17
133419,Junior,10,6741,6
133420,Senior,5,71267,5
133421,Senior,15,36916,20
133422,Junior,5,57247,24
133423,Full,15,42279,16
133424,Junior,10,74575,16
133425,Senior,5,44838,17
133426,Junior,15,30283,8
133427,Full,10,43397,7
133428,Junior,15,25797,21
133429,Junior,5,48341,17
133430,Full,5,63863,8
133431,Junior,15,60973,24
133432,Senior,15,29123,8
133433,Full,5,32533,15
133434,Junior,10,5198,16
133435,Senior,5,39758,4
133436,Full,5,14069,16
133437,Junior,15,27793,17
133438,Full,5,1159,21
133439,Junior,15,50941,17
133440,Senior,15,56324,12
133441,Junior,10,635,11
133442,Full,10,58045,8
133443,Senior,5,373,10
133444,Senior,5,40803,17
133445,Junior,5,15120,5
133446,Full,15,49966,15
133447,Full,10,66793,18
133448,Junior,15,45872,0
133449,Senior,10,13182,20
133450,Junior,15,6896,24
133451,Full,5,67290,20
133452,Full,10,22538,4
133453,Junior,10,73402,24
133454,Junior,15,32520,0
133455,Senior,10,25413,13
133456,Junior,5,41644,17
133457,Senior,15,69131,7
133458,Junior,5,59103,19
133459,Junior,5,5494,4
133460,Junior,5,41775,2
133461,Senior,10,68531,24
133462,Full,10,61232,21
133463,Senior,15,50755,21
133464,Full,15,39839,5
133465,Full,5,6314,9
133466,Junior,15,6542,11
133467,Senior,10,66002,20
133468,Senior,10,56300,18
133469,Junior,15,27188,0
133470,Junior,5,3565,1
133471,Full,15,30484,9
133472,Junior,5,63356,1
133473,Junior,10,1508,8
133474,Senior,15,6665,22
133475,Senior,10,64072,7
133476,Senior,15,43286,4
133477,Senior,10,4481,15
133478,Full,15,16247,1
133479,Junior,10,42517,7
133480,Junior,15,11186,0
133481,Full,5,48777,2
133482,Senior,10,52947,15
133483,Senior,15,35815,17
133484,Senior,10,74814,18
133485,Junior,15,47602,18
133486,Senior,10,45284,24
133487,Full,5,22944,12
133488,Full,10,48200,1
133489,Full,5,35199,20
133490,Senior,5,44680,23
133491,Senior,5,44202,5
133492,Senior,5,21118,2
133493,Full,5,14563,21
133494,Senior,15,5324,3
133495,Full,10,64825,5
133496,Junior,10,10387,8
133497,Junior,10,40072,1
133498,Full,5,39103,0
133499,Senior,15,57750,6
133500,Junior,15,65631,24
133501,Senior,10,33945,7
133502,Junior,15,37892,14
133503,Junior,15,38402,20
133504,Junior,5,23020,7
133505,Senior,10,36825,9
133506,Junior,15,62299,21
133507,Junior,5,50572,6
133508,Full,5,18059,5
133509,Full,5,15104,16
133510,Full,15,11864,8
133511,Full,5,56121,21
133512,Senior,5,3404,0
133513,Full,10,50224,11
133514,Senior,5,71058,17
133515,Full,5,37019,17
133516,Junior,5,51314,19
133517,Senior,15,38013,16
133518,Senior,5,70520,21
133519,Junior,15,32070,0
133520,Full,15,5663,21
133521,Full,10,36832,3
133522,Full,10,45110,2
133523,Senior,10,70306,20
133524,Junior,15,45404,8
133525,Junior,10,20641,17
133526,Senior,5,74722,18
133527,Junior,15,3585,3
133528,Senior,10,72281,20
133529,Full,5,40566,0
133530,Junior,15,24237,13
133531,Senior,5,59507,10
133532,Junior,10,14868,16
133533,Senior,15,28216,10
133534,Full,5,51179,14
133535,Full,10,74595,1
133536,Junior,10,25234,4
133537,Full,10,22812,23
133538,Junior,15,17430,9
133539,Full,15,22809,20
133540,Senior,5,34571,22
133541,Senior,10,45371,19
133542,Junior,10,59888,21
133543,Junior,5,25113,6
133544,Junior,15,74076,4
133545,Senior,5,26292,12
133546,Junior,5,62504,19
133547,Senior,15,4261,3
133548,Senior,15,61015,24
133549,Full,5,33228,3
133550,Junior,10,37625,2
133551,Full,10,69786,19
133552,Junior,10,10721,6
133553,Senior,5,74141,9
133554,Full,15,73686,20
133555,Senior,10,35179,3
133556,Senior,5,4744,3
133557,Junior,5,8752,2
133558,Full,10,1223,13
133559,Junior,5,20328,20
133560,Senior,15,34160,15
133561,Junior,5,4848,17
133562,Senior,5,40421,6
133563,Junior,10,48411,10
133564,Junior,10,1459,16
133565,Junior,5,15113,13
133566,Senior,15,24596,12
133567,Senior,5,62249,20
133568,Full,10,25650,12
133569,Senior,5,68721,19
133570,Junior,15,2058,14
133571,Junior,15,73342,24
133572,Junior,10,35794,1
133573,Junior,15,43753,9
133574,Junior,5,72803,16
133575,Full,10,17814,1
133576,Junior,15,73363,16
133577,Junior,5,41003,17
133578,Junior,5,15871,12
133579,Senior,5,20650,14
133580,Full,15,9397,6
133581,Senior,5,29347,2
133582,Senior,15,21657,9
133583,Junior,5,70977,14
133584,Junior,15,45658,9
133585,Senior,5,24523,10
133586,Junior,15,55016,24
133587,Senior,15,53731,14
133588,Senior,10,58049,10
133589,Senior,10,40477,17
133590,Senior,15,69833,20
133591,Junior,15,45049,23
133592,Junior,5,33833,24
133593,Junior,10,22107,8
133594,Full,10,64268,15
133595,Junior,15,64928,19
133596,Junior,5,34840,21
133597,Senior,10,37250,9
133598,Junior,15,38184,13
133599,Full,15,32338,21
133600,Full,5,4435,12
133601,Senior,15,45310,16
133602,Senior,10,63586,18
133603,Full,15,50555,14
133604,Full,5,65590,18
133605,Senior,15,60214,0
133606,Senior,10,18633,7
133607,Full,10,40912,22
133608,Junior,5,35911,16
133609,Full,15,64444,8
133610,Full,10,42368,17
133611,Senior,15,49162,21
133612,Junior,5,29514,7
133613,Senior,10,45915,13
133614,Full,10,29859,12
133615,Senior,10,39496,16
133616,Senior,10,58253,14
133617,Junior,10,62280,7
